From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-01-15 01:00:00,2023-01-15 02:00:00,53.25,74.75,20.52,61.07,49.17,4.62,3.6,0.77,16.12,1.43,2.33,30.52,79.5,0.3,,11.0,,-0.2,0.62,0.0,17.57
2023-01-15 02:00:00,2023-01-15 03:00:00,39.25,51.5,30.38,65.27,59.42,6.73,4.15,0.83,19.4,1.25,2.2,30.55,77.25,0.3,,11.0,,-0.2,0.7,0.0,17.48
2023-01-15 03:00:00,2023-01-15 04:00:00,39.5,55.5,44.9,72.8,75.25,5.67,5.62,0.79,10.6,1.23,2.6,30.95,71.5,0.3,117.0,11.0,,-0.2,0.6,0.0,17.35
2023-01-15 04:00:00,2023-01-15 05:00:00,42.75,59.25,47.27,77.25,79.47,5.15,8.9,0.82,10.43,1.42,2.87,30.48,70.5,0.3,128.0,10.75,,-0.2,0.73,0.0,17.55
2023-01-15 05:00:00,2023-01-15 06:00:00,55.75,73.25,49.0,78.83,81.75,5.2,9.0,0.66,11.1,1.58,2.83,30.45,67.0,0.3,160.0,10.75,,-0.2,0.72,0.0,17.4
2023-01-15 06:00:00,2023-01-15 07:00:00,49.0,66.5,52.1,73.4,81.47,3.62,7.17,0.68,16.48,1.43,2.4,30.38,53.0,0.62,106.25,13.0,,-0.2,0.9,0.0,18.43
2023-01-15 07:00:00,2023-01-15 08:00:00,41.25,64.75,52.67,73.2,81.77,3.2,5.58,0.82,18.6,1.3,2.88,30.38,49.0,0.68,116.0,65.25,,-0.2,0.93,0.0,19.35
2023-01-15 08:00:00,2023-01-15 09:00:00,44.5,70.25,32.65,64.32,60.77,2.75,5.3,0.71,23.82,1.43,4.42,30.38,48.0,1.08,176.75,159.25,,-0.2,1.08,0.0,20.98
2023-01-15 09:00:00,2023-01-15 10:00:00,42.25,59.25,26.87,61.47,54.55,5.25,6.62,0.8,24.75,2.15,6.12,30.5,44.0,1.2,185.25,367.0,,-0.2,1.07,0.0,22.77
2023-01-15 10:00:00,2023-01-15 11:00:00,38.0,50.0,15.82,54.65,41.98,5.18,6.5,0.66,24.9,1.98,5.52,31.2,50.25,0.68,158.5,439.0,,-0.2,1.18,0.0,24.05
2023-01-15 11:00:00,2023-01-15 12:00:00,29.25,45.5,9.2,44.4,31.1,6.75,6.25,0.68,27.05,1.02,2.7,32.2,51.75,0.7,109.25,518.25,,-0.2,0.88,0.0,24.58
2023-01-15 12:00:00,2023-01-15 13:00:00,20.75,38.0,6.07,37.4,24.87,7.17,8.77,0.63,28.58,0.73,2.2,32.6,48.0,0.97,163.0,560.25,,-0.2,0.95,0.0,24.7
2023-01-15 13:00:00,2023-01-15 14:00:00,19.5,30.5,5.95,35.92,23.95,5.95,9.35,0.57,28.33,0.62,1.95,31.8,51.25,0.9,173.5,118.25,,-0.2,0.7,0.0,24.48
2023-01-15 14:00:00,2023-01-15 15:00:00,19.75,35.5,6.67,34.12,23.58,6.05,9.75,0.61,27.02,0.25,1.9,31.27,58.5,1.02,138.25,38.5,,-0.2,0.72,0.0,23.52
2023-01-15 15:00:00,2023-01-15 16:00:00,23.5,36.0,6.85,33.48,23.35,6.15,9.45,0.66,27.65,0.22,1.82,30.92,59.0,1.07,162.75,61.0,,-0.2,0.55,0.0,23.12
2023-01-15 16:00:00,2023-01-15 17:00:00,22.0,34.0,6.88,38.42,26.05,5.97,8.8,0.6,25.42,0.35,1.68,30.6,63.0,0.9,165.5,25.25,,-0.2,0.5,0.0,22.38
2023-01-15 17:00:00,2023-01-15 18:00:00,31.0,39.5,13.3,46.05,35.3,6.25,8.68,0.63,19.95,0.0,1.9,30.45,70.0,0.45,241.0,15.75,,-0.2,0.53,0.0,21.3
2023-01-15 18:00:00,2023-01-15 19:00:00,33.75,52.25,34.2,65.95,62.85,6.0,6.8,1.01,12.47,0.75,1.7,30.45,76.0,0.3,,11.25,,-0.2,0.6,0.0,20.4
2023-01-15 19:00:00,2023-01-15 20:00:00,44.75,72.0,49.02,73.3,78.88,7.45,6.15,1.29,8.07,1.7,4.0,30.5,79.75,0.33,131.0,11.0,,-0.2,1.35,0.0,19.98
2023-01-15 20:00:00,2023-01-15 21:00:00,56.0,87.25,53.3,75.2,83.33,7.05,6.03,1.23,8.15,1.95,6.02,30.52,81.0,0.3,58.0,11.0,,-0.2,2.02,0.0,19.38
2023-01-15 21:00:00,2023-01-15 22:00:00,64.0,93.75,45.88,71.33,75.2,5.22,5.6,0.98,7.03,2.97,7.05,30.55,82.75,0.3,,11.25,,-0.2,1.15,0.0,18.88
2023-01-15 22:00:00,2023-01-15 23:00:00,58.25,78.25,41.85,67.95,70.15,5.4,4.4,0.95,6.45,2.85,6.48,30.52,84.0,0.3,,12.0,,-0.2,1.4,0.0,18.67
2023-01-15 23:00:00,2023-01-16 00:00:00,47.5,56.75,34.6,60.08,60.08,5.62,4.38,0.7,8.07,1.57,3.55,30.6,86.0,0.3,,13.0,,-0.2,1.0,0.0,18.33
2023-01-16 00:00:00,2023-01-16 01:00:00,39.75,48.0,22.8,50.32,45.3,5.0,4.7,0.79,11.18,1.33,2.3,30.57,88.0,0.3,,13.0,,-0.2,0.62,0.0,18.07
2023-01-16 01:00:00,2023-01-16 02:00:00,34.75,51.75,7.43,34.33,24.3,4.67,5.0,0.68,16.75,0.6,1.78,30.63,87.75,0.3,200.0,13.0,,-0.2,0.62,0.0,18.35
2023-01-16 02:00:00,2023-01-16 03:00:00,23.0,29.0,3.02,28.52,17.62,5.3,4.45,0.71,17.55,0.0,1.32,30.77,89.0,0.3,255.0,12.0,,-0.15,0.68,0.0,18.4
2023-01-16 03:00:00,2023-01-16 04:00:00,26.0,35.0,2.88,25.12,15.73,6.55,4.12,0.75,19.3,0.2,1.4,31.23,89.0,0.3,232.25,13.25,,-0.2,0.47,0.0,18.02
2023-01-16 04:00:00,2023-01-16 05:00:00,25.5,35.75,2.7,22.4,14.12,5.38,5.6,0.68,19.62,0.0,0.75,30.72,89.0,0.3,231.0,19.25,,-0.2,0.5,0.0,17.65
2023-01-16 05:00:00,2023-01-16 06:00:00,26.5,41.75,3.08,23.25,14.88,5.8,6.05,0.76,18.52,0.0,0.17,30.65,89.0,0.3,230.0,19.25,,-0.2,0.45,0.0,17.35
2023-01-16 06:00:00,2023-01-16 07:00:00,34.0,55.0,18.27,48.83,40.83,6.3,6.03,0.84,10.0,0.53,1.18,30.65,82.75,0.3,229.5,15.25,,-0.2,0.7,0.0,16.45
2023-01-16 07:00:00,2023-01-16 08:00:00,36.75,63.5,86.97,73.9,110.05,8.53,7.43,1.13,6.98,1.9,3.28,30.58,58.0,0.3,160.0,65.25,,-0.2,0.88,0.0,17.75
2023-01-16 08:00:00,2023-01-16 09:00:00,44.75,66.25,81.67,71.33,104.32,3.62,7.6,0.9,9.7,3.45,7.08,30.52,47.0,0.3,84.25,179.5,,-0.2,1.38,0.0,21.3
2023-01-16 09:00:00,2023-01-16 10:00:00,39.25,50.5,52.38,56.83,72.85,2.97,6.95,0.64,15.05,3.05,7.15,30.6,51.5,0.35,221.25,389.0,,-0.2,1.32,0.0,24.7
2023-01-16 10:00:00,2023-01-16 11:00:00,25.75,45.25,32.18,47.15,51.23,4.67,6.6,0.66,16.1,2.05,6.38,31.55,58.75,0.55,191.25,478.75,,-0.2,1.12,0.0,24.68
2023-01-16 11:00:00,2023-01-16 12:00:00,25.5,41.75,19.45,42.25,38.3,6.95,6.05,0.66,18.18,2.0,4.82,32.62,58.25,0.72,99.75,532.5,,-0.2,0.8,0.0,24.95
2023-01-16 12:00:00,2023-01-16 13:00:00,17.75,37.0,8.9,36.87,26.83,5.37,4.72,0.74,20.05,1.08,4.78,32.98,54.5,0.88,188.25,537.75,,-0.2,1.1,0.0,24.93
2023-01-16 13:00:00,2023-01-16 14:00:00,18.0,34.5,8.15,36.15,25.87,5.25,4.58,0.58,21.12,0.28,2.15,32.08,52.75,0.93,196.5,118.75,,-0.2,0.72,0.0,24.48
2023-01-16 14:00:00,2023-01-16 15:00:00,22.0,35.5,6.33,32.15,22.25,5.77,3.98,0.6,22.15,0.0,2.12,31.48,59.75,1.1,174.0,35.0,,-0.2,0.55,0.0,23.57
2023-01-16 15:00:00,2023-01-16 16:00:00,23.5,36.25,7.38,33.77,23.95,6.05,6.55,0.64,22.62,0.0,1.52,31.1,63.0,1.1,208.75,52.75,,-0.2,0.65,0.0,23.02
2023-01-16 16:00:00,2023-01-16 17:00:00,20.75,43.5,9.45,37.27,27.5,5.0,6.55,0.59,21.73,0.0,1.22,30.67,60.5,0.88,166.25,24.5,,-0.2,0.47,0.0,22.38
2023-01-16 17:00:00,2023-01-16 18:00:00,28.25,49.0,23.43,51.22,46.27,6.17,5.22,0.84,16.32,0.15,1.4,30.58,66.75,0.72,212.5,17.0,,-0.2,0.7,0.0,21.43
2023-01-16 18:00:00,2023-01-16 19:00:00,35.5,61.75,27.52,52.83,50.48,6.22,4.62,0.94,14.77,1.7,4.1,30.52,75.25,0.92,220.0,11.25,,-0.2,1.07,0.0,20.55
2023-01-16 19:00:00,2023-01-16 20:00:00,37.75,64.0,28.85,57.6,54.1,5.68,4.67,1.05,12.75,1.9,4.47,30.5,78.75,0.8,229.5,11.5,,-0.2,0.88,0.0,20.12
2023-01-16 20:00:00,2023-01-16 21:00:00,43.75,64.5,36.0,58.88,60.58,6.78,4.1,1.04,10.35,2.12,5.1,30.57,83.75,0.33,235.25,12.0,,-0.2,0.93,0.0,19.2
2023-01-16 21:00:00,2023-01-16 22:00:00,52.75,67.25,38.25,59.15,62.55,6.53,3.0,0.96,10.75,2.9,7.95,30.35,84.75,0.35,241.0,12.0,,-0.18,1.73,0.0,18.77
2023-01-16 22:00:00,2023-01-16 23:00:00,40.75,62.0,32.1,49.6,52.48,4.58,4.03,0.57,14.5,2.38,6.0,29.67,60.0,0.3,205.0,11.5,,-0.2,1.0,0.0,18.38
2023-01-16 23:00:00,2023-01-17 00:00:00,26.25,35.75,47.1,55.62,67.9,5.3,5.12,0.57,14.03,2.02,3.73,29.75,51.0,0.3,,11.0,,-0.2,0.8,0.0,18.7
2023-01-17 00:00:00,2023-01-17 01:00:00,28.5,38.0,37.3,49.65,56.72,3.08,2.95,0.6,17.8,1.15,2.38,30.48,52.5,0.32,173.0,11.0,,-0.2,0.8,0.0,18.45
2023-01-17 01:00:00,2023-01-17 02:00:00,26.5,37.75,20.2,47.5,41.67,4.38,1.7,0.61,17.8,0.0,1.1,30.42,57.5,0.35,227.0,11.0,,-0.2,0.82,0.0,18.32
2023-01-17 02:00:00,2023-01-17 03:00:00,34.0,36.75,14.4,47.17,36.8,5.68,2.4,0.57,13.95,0.33,0.33,30.5,66.5,0.3,174.75,11.0,,-0.2,0.5,0.0,17.23
2023-01-17 03:00:00,2023-01-17 04:00:00,37.25,40.25,33.18,59.77,58.78,6.83,2.15,0.79,7.13,0.15,0.65,30.93,80.75,0.4,203.67,11.25,,-0.2,0.55,0.0,16.98
2023-01-17 04:00:00,2023-01-17 05:00:00,45.75,54.5,14.02,43.8,34.7,3.9,4.32,0.62,14.5,0.48,1.18,30.48,89.0,0.45,,13.0,,-0.2,0.53,0.0,17.52
2023-01-17 05:00:00,2023-01-17 06:00:00,41.5,60.0,8.45,40.03,28.12,5.42,7.82,0.6,13.67,0.0,0.0,30.5,89.0,0.5,48.0,14.5,,-0.2,0.65,0.0,17.4
2023-01-17 06:00:00,2023-01-17 07:00:00,41.25,66.25,16.02,45.3,37.15,6.78,7.4,0.78,11.1,0.7,0.28,30.6,89.0,0.33,159.67,16.25,,-0.2,0.62,0.0,17.48
2023-01-17 07:00:00,2023-01-17 08:00:00,46.75,73.5,28.73,46.9,48.33,6.68,8.0,0.78,12.25,1.6,2.2,30.12,87.0,0.3,213.25,44.75,,-0.1,0.7,0.0,17.8
2023-01-17 08:00:00,2023-01-17 09:00:00,50.25,64.5,16.95,36.78,33.35,5.83,9.85,0.67,15.82,1.05,2.95,29.5,79.75,0.7,223.0,179.25,,-0.1,0.65,0.0,19.3
2023-01-17 09:00:00,2023-01-17 10:00:00,39.5,55.0,14.12,35.62,30.43,6.18,10.25,0.67,17.07,1.97,4.12,29.55,71.0,0.85,177.5,343.0,,-0.1,0.78,0.0,21.42
2023-01-17 10:00:00,2023-01-17 11:00:00,24.75,41.5,12.18,35.77,28.93,6.6,8.95,0.65,21.73,1.15,3.75,29.85,66.75,0.8,181.67,451.25,,-0.1,0.72,0.0,22.65
2023-01-17 11:00:00,2023-01-17 12:00:00,30.0,47.0,9.25,33.65,25.45,6.8,5.95,0.64,23.85,1.32,3.1,30.0,64.0,0.88,140.67,527.0,,-0.1,0.65,0.0,23.1
2023-01-17 12:00:00,2023-01-17 13:00:00,28.25,47.25,7.07,29.97,21.73,5.4,6.1,0.69,22.33,0.82,1.85,29.98,55.75,0.72,215.5,534.25,,-0.1,0.57,0.0,24.07
2023-01-17 13:00:00,2023-01-17 14:00:00,24.5,40.0,5.35,27.35,18.92,5.3,7.28,0.73,27.75,1.52,2.67,29.72,61.0,0.82,109.0,116.5,,-0.1,0.5,0.0,23.5
2023-01-17 14:00:00,2023-01-17 15:00:00,29.75,44.75,5.62,26.05,18.43,5.83,7.75,0.78,30.18,1.65,3.28,29.62,64.25,0.8,190.75,40.75,,-0.1,0.57,0.0,22.85
2023-01-17 15:00:00,2023-01-17 16:00:00,32.0,50.0,6.2,27.3,19.55,6.55,7.28,0.82,26.88,0.78,3.5,29.52,67.25,0.95,199.0,59.0,,-0.1,0.5,0.0,22.82
2023-01-17 16:00:00,2023-01-17 17:00:00,32.25,49.5,9.45,31.43,24.4,6.3,7.25,0.87,22.25,1.25,3.27,29.78,71.0,0.88,180.25,33.5,,-0.15,0.57,0.0,22.3
2023-01-17 17:00:00,2023-01-17 18:00:00,34.0,48.0,10.38,36.9,28.05,6.65,6.4,0.92,16.57,0.35,2.7,30.38,76.0,0.53,226.5,18.75,,-0.2,0.62,0.0,21.25
2023-01-17 18:00:00,2023-01-17 19:00:00,36.75,50.75,11.32,40.35,30.7,5.5,6.62,0.85,16.38,0.07,1.93,30.42,79.25,0.5,143.5,11.25,,-0.2,0.53,0.0,20.35
2023-01-17 19:00:00,2023-01-17 20:00:00,37.25,60.25,22.32,50.15,44.85,6.27,8.27,1.0,13.48,0.9,2.82,30.45,80.25,0.35,299.0,11.0,,-0.2,0.7,0.0,19.83
2023-01-17 20:00:00,2023-01-17 21:00:00,43.25,63.25,32.8,50.8,53.67,6.08,8.28,1.04,11.5,1.47,2.77,30.23,82.5,0.3,327.5,11.0,,-0.1,0.8,0.0,19.35
2023-01-17 21:00:00,2023-01-17 22:00:00,53.75,66.5,49.95,54.88,69.8,41.68,9.25,1.2,10.15,1.05,4.67,29.85,85.25,0.3,333.25,11.75,,-0.1,0.9,0.0,18.95
2023-01-17 22:00:00,2023-01-17 23:00:00,57.75,76.75,29.4,42.9,46.7,6.22,8.62,0.81,11.05,2.33,5.67,30.32,85.75,0.3,335.5,12.0,,-0.17,0.98,0.0,18.85
2023-01-17 23:00:00,2023-01-18 00:00:00,38.75,60.75,16.05,38.83,33.7,5.42,10.3,0.67,15.38,2.12,4.05,30.63,84.25,0.4,110.0,11.75,,-0.2,0.75,0.0,19.02
2023-01-18 00:00:00,2023-01-18 01:00:00,45.0,66.25,10.23,36.17,27.55,5.07,9.22,0.7,17.6,1.7,3.5,30.6,83.75,0.47,244.75,11.0,,-0.2,0.57,0.0,18.73
2023-01-18 01:00:00,2023-01-18 02:00:00,39.0,56.25,10.88,38.15,29.12,6.0,7.45,0.74,15.3,1.23,3.33,30.57,85.75,0.3,232.33,11.5,,-0.2,0.65,0.0,18.15
2023-01-18 02:00:00,2023-01-18 03:00:00,38.75,51.0,8.77,34.55,25.47,5.88,5.0,0.74,17.65,0.38,3.22,30.6,88.0,0.3,249.0,12.25,,-0.2,0.67,0.0,17.9
2023-01-18 03:00:00,2023-01-18 04:00:00,41.0,55.0,57.62,53.62,74.75,9.22,4.6,1.0,9.0,1.23,2.92,31.1,89.0,0.3,266.5,14.0,,-0.2,0.6,0.0,17.42
2023-01-18 04:00:00,2023-01-18 05:00:00,48.0,65.5,27.25,46.33,46.8,3.48,4.83,0.75,11.2,0.55,3.42,30.68,89.0,0.3,241.0,15.75,,-0.2,0.55,0.0,17.23
2023-01-18 05:00:00,2023-01-18 06:00:00,41.5,60.5,28.5,49.3,49.38,4.6,4.15,0.75,10.85,0.0,3.42,30.63,88.0,0.4,217.0,15.0,,-0.2,0.57,0.0,17.1
2023-01-18 06:00:00,2023-01-18 07:00:00,43.0,62.0,39.38,54.95,61.27,4.67,5.5,0.93,10.78,1.02,3.03,30.55,85.75,0.33,231.25,13.25,,-0.2,0.62,0.0,17.3
2023-01-18 07:00:00,2023-01-18 08:00:00,51.0,69.75,38.35,53.2,59.47,5.08,6.25,0.9,11.2,2.32,3.42,30.55,85.0,0.32,230.5,57.75,,-0.2,0.62,0.0,17.73
2023-01-18 08:00:00,2023-01-18 09:00:00,46.5,65.25,33.3,48.18,52.72,4.35,5.12,0.82,15.05,2.1,4.65,30.52,75.25,0.77,204.25,166.0,,-0.2,0.85,0.0,20.1
2023-01-18 09:00:00,2023-01-18 10:00:00,39.75,59.75,20.4,41.7,38.77,5.2,4.27,0.71,18.3,2.45,4.55,30.57,67.25,1.03,166.75,373.75,,-0.2,0.85,0.0,21.9
2023-01-18 10:00:00,2023-01-18 11:00:00,34.5,50.75,13.62,37.1,30.8,5.47,3.85,0.67,19.45,0.62,3.52,31.0,64.75,1.0,133.0,450.25,,-0.1,0.67,0.0,22.6
2023-01-18 11:00:00,2023-01-18 12:00:00,37.75,50.25,9.7,31.15,24.45,6.95,4.75,0.6,20.62,0.92,3.82,30.35,64.25,1.05,192.75,508.25,,-0.1,0.88,0.0,22.95
2023-01-18 12:00:00,2023-01-18 13:00:00,34.75,43.75,8.13,26.5,20.73,6.3,4.92,0.71,22.65,0.33,2.7,30.5,63.5,1.05,182.0,511.5,,-0.1,0.7,0.0,23.4
2023-01-18 13:00:00,2023-01-18 14:00:00,36.75,49.25,5.72,23.58,17.18,5.92,3.92,0.7,23.82,0.65,2.97,30.35,62.0,1.08,180.25,137.25,,-0.1,0.62,0.0,23.12
2023-01-18 14:00:00,2023-01-18 15:00:00,36.5,49.75,7.05,26.05,19.58,6.12,6.05,0.74,22.83,0.0,0.42,30.3,61.25,1.08,180.5,43.25,,-0.1,0.5,0.0,22.7
2023-01-18 15:00:00,2023-01-18 16:00:00,37.5,49.5,8.12,29.48,22.32,6.15,6.47,0.76,23.33,0.0,1.0,30.25,61.25,0.97,164.5,62.75,,-0.1,0.45,0.0,22.57
2023-01-18 16:00:00,2023-01-18 17:00:00,38.25,55.5,9.18,33.67,25.38,6.48,6.03,0.84,22.6,0.0,1.0,30.15,66.75,0.8,139.0,30.0,,-0.15,0.57,0.0,22.1
2023-01-18 17:00:00,2023-01-18 18:00:00,47.5,70.0,18.27,43.28,37.9,6.25,6.5,0.91,17.47,0.62,2.47,30.07,71.5,0.55,150.5,20.0,,-0.1,0.55,0.0,21.18
2023-01-18 18:00:00,2023-01-18 19:00:00,59.25,78.0,36.8,56.33,59.95,7.45,6.57,1.15,11.72,1.43,3.32,30.72,75.25,0.43,169.25,11.25,,-0.1,0.68,0.0,20.23
2023-01-18 19:00:00,2023-01-18 20:00:00,72.0,93.75,38.2,51.62,58.47,8.38,6.17,1.15,13.0,2.4,3.85,31.3,80.5,0.4,128.25,11.0,,-0.1,1.05,0.0,19.78
2023-01-18 20:00:00,2023-01-18 21:00:00,73.25,99.25,48.67,56.38,69.55,8.8,6.72,1.3,11.65,2.75,5.98,31.35,83.5,0.45,143.5,11.0,,-0.17,1.5,0.0,19.42
2023-01-18 21:00:00,2023-01-18 22:00:00,75.5,106.0,48.52,54.65,68.53,5.97,6.88,1.23,12.18,3.17,7.55,30.67,84.5,0.53,158.0,12.0,,-0.2,1.8,0.0,19.02
2023-01-18 22:00:00,2023-01-18 23:00:00,70.75,95.75,37.92,51.5,58.2,5.68,6.7,1.06,13.55,2.6,7.35,30.52,86.5,0.35,178.0,12.0,,-0.2,1.43,0.0,18.38
2023-01-18 23:00:00,2023-01-19 00:00:00,68.0,88.0,23.17,43.52,42.0,4.05,5.3,0.73,16.07,2.55,4.3,30.55,88.75,0.35,197.0,12.75,,-0.2,1.12,0.0,18.15
2023-01-19 00:00:00,2023-01-19 01:00:00,58.5,71.5,12.68,36.58,29.7,4.65,4.27,0.71,20.02,2.08,2.82,30.55,88.25,0.3,188.0,12.75,,-0.2,0.62,0.0,17.92
2023-01-19 01:00:00,2023-01-19 02:00:00,47.25,57.25,8.53,35.9,26.05,4.95,3.15,0.67,20.22,1.1,1.78,30.55,87.25,0.3,194.0,12.25,,-0.2,0.5,0.0,17.82
2023-01-19 02:00:00,2023-01-19 03:00:00,47.5,56.75,12.1,45.1,33.83,6.0,3.05,0.75,18.2,0.3,0.53,30.6,87.5,0.3,189.25,13.5,,-0.2,0.43,0.0,17.42
2023-01-19 03:00:00,2023-01-19 04:00:00,56.25,65.5,43.27,64.35,69.43,6.97,3.15,0.96,5.8,1.07,0.72,31.07,89.0,0.3,189.0,16.5,,-0.2,0.53,0.0,16.75
2023-01-19 04:00:00,2023-01-19 05:00:00,57.5,72.0,21.35,53.55,45.83,4.9,3.95,0.8,7.7,1.78,2.5,30.63,89.0,0.3,189.0,17.0,,-0.2,0.5,0.0,16.6
2023-01-19 05:00:00,2023-01-19 06:00:00,48.75,61.5,27.23,51.83,49.73,5.73,4.62,0.74,11.35,2.05,1.55,30.58,89.0,0.3,189.5,15.0,,-0.2,0.47,0.0,16.88
2023-01-19 06:00:00,2023-01-19 07:00:00,45.5,62.5,21.1,47.7,42.53,4.57,7.58,0.72,17.43,1.15,0.07,30.55,87.75,0.3,213.0,15.25,,-0.2,0.43,0.0,17.43
2023-01-19 07:00:00,2023-01-19 08:00:00,48.25,59.0,36.2,57.2,59.85,7.25,9.95,0.93,14.5,1.18,0.82,30.52,84.5,0.3,126.5,61.5,,-0.18,0.57,0.0,18.23
2023-01-19 08:00:00,2023-01-19 09:00:00,53.75,77.0,27.25,49.15,48.25,6.38,10.48,0.8,13.83,2.3,3.73,30.37,75.0,0.55,147.75,170.0,,-0.1,0.88,0.0,20.33
2023-01-19 09:00:00,2023-01-19 10:00:00,55.5,67.5,17.7,42.1,36.75,6.0,8.78,0.67,18.7,2.17,3.38,30.18,69.0,0.95,135.0,352.5,,-0.1,0.83,0.0,21.6
2023-01-19 10:00:00,2023-01-19 11:00:00,45.5,63.5,12.75,34.92,28.93,6.88,7.3,0.64,19.9,1.85,3.3,30.25,64.25,0.9,149.5,448.25,,-0.1,0.85,0.0,22.62
2023-01-19 11:00:00,2023-01-19 12:00:00,45.5,55.75,8.45,30.2,22.95,7.05,6.55,0.57,19.43,1.88,3.7,30.35,63.75,1.25,123.75,505.5,,-0.12,1.07,0.0,22.7
2023-01-19 12:00:00,2023-01-19 13:00:00,40.25,53.0,7.57,28.2,21.17,6.53,4.85,0.69,19.45,0.88,2.62,30.38,62.25,1.4,116.25,515.0,,-0.1,0.7,0.0,22.8
2023-01-19 13:00:00,2023-01-19 14:00:00,38.25,49.25,5.97,26.08,18.73,6.0,3.8,0.74,18.88,0.0,0.88,30.2,63.25,1.3,109.5,153.0,,-0.12,0.65,0.0,22.67
2023-01-19 14:00:00,2023-01-19 15:00:00,38.75,55.75,6.92,24.75,18.82,5.92,4.08,0.69,19.38,0.0,0.9,30.2,63.25,1.2,88.75,49.0,,-0.12,0.45,0.0,22.42
2023-01-19 15:00:00,2023-01-19 16:00:00,37.75,55.75,7.8,28.25,21.38,5.97,4.5,0.75,18.75,0.0,0.45,30.27,65.0,1.1,37.0,69.25,,-0.1,0.47,0.0,22.28
2023-01-19 16:00:00,2023-01-19 17:00:00,38.75,58.0,8.18,30.5,22.88,6.17,5.35,0.75,18.2,0.0,0.55,30.3,67.75,0.88,31.67,31.25,,-0.1,0.55,0.0,21.95
2023-01-19 17:00:00,2023-01-19 18:00:00,44.0,62.0,12.62,36.03,29.43,6.2,5.15,0.89,15.75,0.33,1.05,30.62,73.25,0.75,50.5,21.5,,-0.2,0.5,0.0,21.22
2023-01-19 18:00:00,2023-01-19 19:00:00,47.75,76.75,21.2,49.4,43.48,6.35,5.88,0.99,11.98,1.83,3.45,30.57,78.25,0.45,52.0,11.25,,-0.17,1.0,0.0,20.1
2023-01-19 19:00:00,2023-01-19 20:00:00,58.5,83.75,27.55,55.0,51.65,6.18,6.8,0.96,9.35,1.48,3.98,30.6,80.75,0.3,52.75,11.0,,-0.2,0.77,0.0,19.43
2023-01-19 20:00:00,2023-01-19 21:00:00,56.25,80.0,30.78,51.52,52.42,7.08,7.28,0.97,10.75,2.03,3.82,30.48,84.0,0.38,57.5,11.0,,-0.2,0.9,0.0,19.08
2023-01-19 21:00:00,2023-01-19 22:00:00,54.0,80.0,24.65,53.62,48.55,5.43,6.82,0.92,10.65,2.25,7.88,30.55,85.25,0.3,49.0,12.0,,-0.17,0.88,0.0,18.88
2023-01-19 22:00:00,2023-01-19 23:00:00,54.5,77.25,23.52,49.18,45.27,5.12,6.95,0.84,11.67,2.15,10.27,30.55,85.5,0.32,49.0,12.0,,-0.2,0.85,0.0,18.68
2023-01-19 23:00:00,2023-01-20 00:00:00,54.75,68.25,19.82,49.52,42.42,5.47,6.83,0.7,11.57,1.4,11.5,30.52,88.0,0.3,51.0,12.25,,-0.17,0.7,0.0,18.4
2023-01-20 00:00:00,2023-01-20 01:00:00,51.25,66.75,17.55,43.3,37.28,5.12,6.95,0.76,12.7,1.45,11.35,30.55,88.75,0.33,39.5,12.75,,-0.2,0.57,0.0,18.35
2023-01-20 01:00:00,2023-01-20 02:00:00,50.5,66.0,14.03,38.38,31.8,5.4,6.38,0.77,13.07,0.6,11.2,30.55,89.0,0.3,,14.0,,-0.17,0.53,0.0,18.12
2023-01-20 02:00:00,2023-01-20 03:00:00,46.25,59.25,8.05,34.67,24.97,5.68,6.72,0.76,15.1,0.0,11.47,30.62,89.0,0.3,,15.75,,-0.2,0.68,0.0,18.25
2023-01-20 03:00:00,2023-01-20 04:00:00,51.75,70.75,48.35,54.83,68.45,8.53,6.85,1.03,8.0,1.3,10.88,31.02,89.0,0.32,,16.0,,-0.2,0.5,0.0,18.25
2023-01-20 04:00:00,2023-01-20 05:00:00,60.25,78.0,15.18,39.85,33.55,5.5,6.53,0.79,13.7,0.73,10.2,30.62,89.0,0.47,43.0,14.75,,-0.2,0.43,0.0,18.68
2023-01-20 05:00:00,2023-01-20 06:00:00,43.25,57.25,14.12,41.12,33.35,4.6,7.45,0.76,14.18,0.65,10.05,30.52,89.0,0.53,59.5,15.0,,-0.18,0.5,0.0,18.8
2023-01-20 06:00:00,2023-01-20 07:00:00,46.0,60.5,13.02,40.12,31.95,5.42,4.88,0.84,13.4,0.82,11.12,30.55,89.0,0.5,26.25,15.25,,-0.15,0.43,0.0,18.92
2023-01-20 07:00:00,2023-01-20 08:00:00,55.25,70.75,14.45,44.12,35.25,5.83,4.82,0.92,13.72,1.15,8.3,30.52,89.0,0.65,42.0,24.0,,-0.12,0.48,0.0,19.2
2023-01-20 08:00:00,2023-01-20 09:00:00,65.0,79.25,12.5,43.05,33.08,5.7,4.65,0.92,15.45,1.85,8.9,30.48,87.5,0.9,39.0,81.0,,-0.2,0.62,0.0,19.75
